eval_loss,eval_accuracy,eval_micro_f1,eval_macro_f1,eval_weighted_f1,n_dist,opt_object,elapsed_time,done,time_this_iter_s,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,config,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,experiment_tag
0.19458125531673431,93.75,93.75,93.7386905097332,93.7386905097332,0.46990553421454273,93.75,810.8444499969482,True,202.7369089126587,,,1,bc76882e,e113133d1a9448b8b6e104e4a80a7956,2023-05-24_21-02-16,1684958536,202.7369089126587,18668,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function random_forget_majority at 0x2b8e6d0f2ea0>, 'aug_mode': <function eda at 0x2b8e6cc841e0>, 'prob': 0.9764266584796709, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget_majority', 'eda', 0.9764266584796709)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",202.7369089126587,0,1,0.004741668701171875,"22_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_majority_at_0x2b8e6d0f2ea0,aug_mode=function_eda_at_0x2b8e6cc841e0,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.9764,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('random_forget_majority', 'eda', 0.9764266584796709)]]"
0.19730617105960846,93.5,93.5,93.49934993499349,93.49934993499349,0.4716607255929747,93.5,870.7087621688843,True,217.70375561714172,,,1,7af5815b,0e4ef86645594f39a55bd11ad80f064e,2023-05-24_20-55-17,1684958117,217.70375561714172,16071,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_aug at 0x2b8e6d0f2d08>, 'aug_mode': <function backtranslation at 0x2b8e6cc84158>, 'prob': 0.29532070731202653, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'backtranslation', 0.29532070731202653)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",217.70375561714172,0,1,0.00458836555480957,"20_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_aug_at_0x2b8e6d0f2d08,aug_mode=function_backtranslation_at_0x2b8e6cc84158,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.2953,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_aug', 'backtranslation', 0.29532070731202653)]]"
0.18530701100826263,93.5,93.5,93.5,93.5,0.4716607255929747,93.5,685.8301067352295,True,171.4838788509369,,,1,a94b3b2d,f89fe5901d874c2a858434e5822b7f69,2023-05-24_20-58-31,1684958311,171.4838788509369,17419,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_minority_aug at 0x2b8e6d0f2d90>, 'aug_mode': <function eda at 0x2b8e6cc841e0>, 'prob': 0.37886899237287686, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'eda', 0.37886899237287686)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",171.4838788509369,0,1,0.004654407501220703,"21_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_minority_aug_at_0x2b8e6d0f2d90,aug_mode=function_eda_at_0x2b8e6cc841e0,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.3789,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_minority_aug', 'eda', 0.37886899237287686)]]"
0.23237746953964233,93.5,93.5,93.4998374959374,93.49983749593741,0.4716607255929747,93.5,825.6010189056396,True,206.42645955085754,,,1,cf7445f0,06020c3be2f1482683ac8a2190ce652f,2023-05-24_21-06-05,1684958765,206.42645955085754,20132,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_minority_aug at 0x2b8e6d0f2d90>, 'aug_mode': <function eda at 0x2b8e6cc841e0>, 'prob': 0.40481965457034036, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'eda', 0.40481965457034036)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",206.42645955085754,0,1,0.004281520843505859,"23_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_minority_aug_at_0x2b8e6d0f2d90,aug_mode=function_eda_at_0x2b8e6cc841e0,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.4048,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_minority_aug', 'eda', 0.40481965457034036)]]"
0.2285146564245224,93.5,93.5,93.49934993499349,93.49934993499349,0.442590413840295,93.5,957.4178380966187,True,239.38059782981873,,,1,83b90e1a,4ff8fb1c0a2c4a58b4af4bf2c4cc207d,2023-05-24_21-32-31,1684960351,239.38059782981873,30480,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_minority_aug at 0x2b8e6d0f2d90>, 'aug_mode': <function eda at 0x2b8e6cc841e0>, 'prob': 0.8171543067100695, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'eda', 0.8171543067100695)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",239.38059782981873,0,1,0.004767894744873047,"30_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_minority_aug_at_0x2b8e6d0f2d90,aug_mode=function_eda_at_0x2b8e6cc841e0,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.8172,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_minority_aug', 'eda', 0.8171543067100695)]]"
0.21760788559913635,93.0,93.0,92.99982499562489,92.99982499562489,0.4716607255929747,93.0,824.2870111465454,True,206.09464192390442,,,1,757d4b0f,f419878d13ab482a83cd8e8c33c615f4,2023-05-24_19-47-05,1684954025,206.09464192390442,25411,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_minority_aug at 0x2b8e6d0f2d90>, 'aug_mode': <function backtranslation at 0x2b8e6cc84158>, 'prob': 0.16104931263390387, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_minority_aug', 'backtranslation', 0.16104931263390387)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",206.09464192390442,0,1,0.004731655120849609,"1_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_minority_aug_at_0x2b8e6d0f2d90,aug_mode=function_backtranslation_at_0x2b8e6cc84158,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.1610,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_minority_aug', 'backtranslation', 0.16104931263390387)]]"
0.21991588175296783,93.0,93.0,92.99562226391495,92.99562226391495,0.49140320622698647,93.0,1198.3858156204224,True,299.6166298389435,,,1,fac03ef0,423f6c1aab7443ecb8a1d8f08205bef5,2023-05-24_20-02-50,1684954970,299.6166298389435,29626,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function full at 0x2b8e5bcc3598>, 'aug_mode': <function backtranslation at 0x2b8e6cc84158>, 'prob': 0.796607334001304, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('full', 'backtranslation', 0.796607334001304)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",299.6166298389435,0,1,0.004531145095825195,"5_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_full_at_0x2b8e5bcc3598,aug_mode=function_backtranslation_at_0x2b8e6cc84158,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.7966,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('full', 'backtranslation', 0.796607334001304)]]"
0.20444601774215698,93.0,93.0,92.99141448274135,92.99141448274136,0.4773400915489443,93.0,845.1360626220703,True,211.30308318138123,,,1,979a3ec6,28200ad401b94078a578f025028db138,2023-05-24_20-26-51,1684956411,211.30308318138123,5853,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_aug at 0x2b8e6d0f2d08>, 'aug_mode': <function backtranslation at 0x2b8e6cc84158>, 'prob': 0.599419622094718, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_aug', 'backtranslation', 0.599419622094718)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",211.30308318138123,0,1,0.004441976547241211,"12_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_aug_at_0x2b8e6d0f2d08,aug_mode=function_backtranslation_at_0x2b8e6cc84158,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.5994,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_aug', 'backtranslation', 0.599419622094718)]]"
0.2206079363822937,93.0,93.0,92.99562226391495,92.99562226391495,0.48965419416531347,93.0,1303.4041919708252,True,325.8820023536682,,,1,53be1850,c430ce6722194606b440de6bb3ffb3be,2023-05-24_20-32-40,1684956760,325.8820023536682,7447,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function full at 0x2b8e5bcc3598>, 'aug_mode': <function backtranslation at 0x2b8e6cc84158>, 'prob': 0.7597948125403934, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('full', 'backtranslation', 0.7597948125403934)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",325.8820023536682,0,1,0.006532907485961914,"13_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_full_at_0x2b8e5bcc3598,aug_mode=function_backtranslation_at_0x2b8e6cc84158,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.7598,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('full', 'backtranslation', 0.7597948125403934)]]"
0.23111270368099213,92.75,92.75,92.74886701047039,92.7488670104704,0.4333329387666179,92.75,691.4633712768555,True,172.88280844688416,,,1,00d11b29,1f6921a0cd5c458fa3d8e13143a5c544,2023-05-24_20-18-11,1684955891,172.88280844688416,2303,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function random_aug at 0x2b8e6d0f2c80>, 'aug_mode': <function eda at 0x2b8e6cc841e0>, 'prob': 0.7378955874402253, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_aug', 'eda', 0.7378955874402253)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",172.88280844688416,0,1,0.0045588016510009766,"10_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_aug_at_0x2b8e6d0f2c80,aug_mode=function_eda_at_0x2b8e6cc841e0,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.7379,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('random_aug', 'eda', 0.7378955874402253)]]"
0.21251870691776276,92.5,92.5,92.49981249531238,92.49981249531238,0.4717855979030721,92.5,680.4641666412354,True,170.13868188858032,,,1,9e54a69b,5e3ef56f03ba4e1dba09f4eb31c665f7,2023-05-24_20-35-54,1684956954,170.13868188858032,9398,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function random_forget at 0x2b8e6d0f2e18>, 'aug_mode': <function backtranslation at 0x2b8e6cc84158>, 'prob': 0.8977657185522652, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('random_forget', 'backtranslation', 0.8977657185522652)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",170.13868188858032,0,1,0.004117012023925781,"14_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_random_forget_at_0x2b8e6d0f2e18,aug_mode=function_backtranslation_at_0x2b8e6cc84158,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.8978,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('random_forget', 'backtranslation', 0.8977657185522652)]]"
0.23663829267024994,92.0,92.0,91.97109594540345,91.97109594540345,0.4685928048044702,92.0,728.887170791626,True,182.235684633255,,,1,14a17b55,61e43d11fa844de6a84800eccdb82563,2023-05-24_20-08-03,1684955283,182.235684633255,31457,gpu-e-11,10.43.6.11,"{'tag': 'pretrained_trail1_n-aug8', 'alpha': 0.05, 'n_aug': 8, 'aug_method': <function influential_majority_forget at 0x2b8e6cc84048>, 'aug_mode': <function eda at 0x2b8e6cc841e0>, 'prob': 0.7757664084336828, 'model': {'type': 'Bert'}, 'dataset': {'path': 'custom', 'name': 'amazon', 'data_dir': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO/taa/Data', 'data_files': {'train': 'small_amazon_train.csv', 'test': 'small_amazon_test.csv'}, 'text_key': 'text'}, 'abspath': '/home/yfn21/ondemand/data/sys/myjobs/projects/default/4/MPhil_BO', 'aug': [[('influential_majority_forget', 'eda', 0.7757664084336828)]], 'per_device_train_batch_size': 50, 'per_device_eval_batch_size': 128, 'epoch': 10, 'lr': '4e-5', 'max_seq_length': 128, 'sparsity': 2000, 'class_imbalance': 0.5, 'num_classes': 2, 'method': 'taa', 'topN': 3, 'seed': 42, 'trail': 1, 'num_search': 30, 'num_gpus': 4, 'num_cpus': 40, '_version': 1, 'config': ('taa/confs/bert_amazon_example.yaml',), 'until': 5}",182.235684633255,0,1,0.004557609558105469,"7_version=1,abspath=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO,alpha=0.0500,aug=None,aug_method=function_influential_majority_forget_at_0x2b8e6cc84048,aug_mode=function_eda_at_0x2b8e6cc841e0,class_imbalance=0.5000,config=taa_confs_bert_amazon_example_yaml,data_dir=home_yfn21_ondemand_data_sys_myjobs_projects_default_4_MPhil_BO_taa_Data,test=small_amazon_test_csv,train=small_amazon_train_csv,name=amazon,path=custom,text_key=text,epoch=10,lr=4e-5,max_seq_length=128,method=taa,type=Bert,n_aug=8,num_classes=2,num_cpus=40,num_gpus=4,num_search=30,per_device_eval_batch_size=128,per_device_train_batch_size=50,prob=0.7758,seed=42,sparsity=2000,tag=pretrained_trail1_n-aug8,topN=3,trail=1,until=5","[[('influential_majority_forget', 'eda', 0.7757664084336828)]]"
