,eval_loss,eval_macro_f1,opt_object,policy
0,0.3229145109653473,92.46470268802608,94.79326186830016,None
1,0.2853899002075195,92.0499228387445,94.33384379785603,"('full', 'eda')"
2,0.4573972225189209,92.02360635598691,94.64012251148544,"('random_forget', 'backtranslation')"
3,0.3996858596801758,91.09091901331588,93.87442572741196,"('influential_aug', 'backtranslation')"
4,0.4168903231620788,91.065928528763,93.72128637059724,"('random_forget_majority', 'eda')"
5,0.4271429777145386,90.86968680089484,93.56814701378256,"('random_aug', 'backtranslation')"
6,0.4129419028759002,90.86023010385466,93.87442572741196,"('random_forget', 'eda')"
7,0.4405112862586975,90.50241023936172,93.56814701378256,"('random_aug', 'eda')"
