,eval_loss,eval_macro_f1,opt_object,policy
0,0.5797869563102722,63.63636363636365,79.0,"('influential_minority_aug', 'eda')"
1,0.5345883369445801,52.94117647058824,76.0,None
2,0.5658102035522461,49.5866102036701,75.0,"('random_forget', 'eda')"
3,0.774914026260376,49.00040799673602,50.0,"('full_minority', 'eda')"
4,0.5516273379325867,46.47827017769215,75.0,"('random_aug', 'backtranslation')"
5,0.555084228515625,42.85714285714285,75.0,"('full', 'eda')"
6,0.6037207245826721,42.52873563218391,74.0,"('forget_majority', 'backtranslation')"
7,0.642099142074585,42.19653179190752,73.0,"('influential_aug', 'eda')"
