,eval_loss,eval_macro_f1,opt_object,policy
0,0.4472512900829315,64.24923391215526,86.0,"('influential_minority_aug', 'eda')"
1,0.5394721031188965,50.0,82.0,"('random_forget_majority', 'backtranslation')"
2,0.5716624855995178,45.94594594594594,85.0,None
3,0.4421413540840149,45.94594594594594,85.0,"('influential_aug', 'eda')"
4,0.558662474155426,45.94594594594594,85.0,"('random_aug', 'backtranslation')"
5,0.504254162311554,45.94594594594594,85.0,"('random_forget', 'eda')"
6,0.5149722695350647,45.94594594594594,85.0,"('random_aug', 'eda')"
7,0.4567795097827911,45.65217391304349,84.0,"('influential_majority_forget', 'eda')"
