,eval_loss,eval_macro_f1,opt_object,policy
0,0.4262160956859588,54.54222601037007,84.0,None
1,0.6052778959274292,47.548993192146725,81.75,"('influential_majority_forget', 'eda')"
2,0.4860378503799438,47.54786257539994,85.0,"('influential_aug', 'backtranslation')"
3,0.6146277189254761,47.33053599957864,81.25,"('influential_majority_forget', 'backtranslation')"
4,0.6808192133903503,47.07684953606884,61.25000000000001,"('forget_majority', 'eda')"
5,0.4569624662399292,45.94594594594594,85.0,"('full', 'backtranslation')"
6,0.4347249865531921,45.94594594594594,85.0,"('random_forget_majority', 'eda')"
7,0.4611224234104156,45.94594594594594,85.0,"('random_aug', 'eda')"
